u,g,r,i,z,redshift
20.36534,18.52814,17.55111,17.1481,16.7843,0.10861397
20.31131,18.15814,17.11329,16.62061,16.24995,0.12821416800000002
18.15538,16.939329999999998,16.32726,16.0103,15.7642,0.06863323310000002
19.17383,18.09209,17.64301,17.310489999999998,17.18074,0.08097557966666667
19.924570000000006,18.27165,17.49309,17.10824,16.82705,0.08732738900000003
18.24259,17.36986,17.02092,16.688670000000002,16.65718,0.047790750333333305
19.95727,18.481720000000006,17.57218,17.11346,16.86693,0.135233818
19.92024,18.38158,17.51184,17.10555,16.85693,0.11005895466666664
18.30308,17.10613,16.466839999999998,16.08553,15.865429999999998,0.07604978233333334
20.37375,18.46297,17.37472,16.953670000000002,16.58168,0.14974739833333334
19.66902,17.59093,16.57689,16.144660000000002,15.79646,0.11403915033333335
18.72385,16.81796,15.9603,15.56801,15.235129999999998,0.05847048
19.5365,18.21826,17.645220000000005,17.338070000000002,17.11447,0.088621973
19.11804,18.04995,17.43017,17.061770000000006,16.83606,0.10270279799999998
20.24288,18.16171,17.02618,16.56425,16.20864,0.14923530966666662
17.94776,16.44783,15.75335,15.36832,15.08884,0.05698348466666667
18.22668,16.95597,16.62059,16.3721,16.179679999999998,0.03645576716666666
18.58451,17.42737,16.89741,16.581979999999998,16.37131,0.0616155337
19.54329,17.52127,16.47205,16.03888,15.669620000000002,0.10074327066666662
18.28974,16.76994,16.10378,15.76202,15.55498,0.06530381760000002
18.66453,17.42393,16.94676,16.606189999999998,16.45092,0.05506658940000001
19.95781,18.25558,17.48539,17.11926,16.85318,0.07776582333333333
20.57999,18.47598,17.36956,16.91271,16.54014,0.14190416833333333
19.90408,18.42724,17.67933,17.316879999999998,17.056820000000002,0.10793639033333335
20.19501,18.2661,17.3522,16.94415,16.60258,0.09361787450000002
16.74051,14.95811,14.158829999999998,13.76954,13.54142,0.029808787166666673
19.55814,17.58734,16.66687,16.2273,15.90935,0.08555798899999999
20.05618,18.25275,17.36965,16.90154,16.54358,0.09629710916666669
19.60442,18.21461,17.44011,17.022660000000002,16.77433,0.10825896600000001
19.23708,18.0091,17.20243,16.82026,16.55038,0.14801647966666667
18.92143,17.75646,17.25927,16.96886,16.74695,0.05355330309523808
20.61788,18.56745,17.462239999999998,17.0161,16.5811,0.138303956
19.24633,17.26227,16.36272,15.95336,15.61193,0.07418608733333336
19.95059,18.17248,17.230629999999998,16.809060000000002,16.5091,0.11100687266666664
19.57495,18.24378,17.53686,17.076529999999998,16.80325,0.12933127999999997
20.55576,18.53313,17.37629,16.92616,16.53755,0.14846163333333331
19.61989,17.74941,16.86188,16.46818,16.12878,0.09711315449999999
19.33312,18.13547,17.55842,17.21634,17.02604,0.08711130250000002
20.3843,18.54354,17.405520000000006,16.939429999999998,16.60484,0.15919916833333334
19.58088,18.07849,17.28295,16.85128,16.56679,0.0996891866666667
20.95221,18.64669,17.48413,17.01347,16.66104,0.16140451166666664
19.01155,17.08524,16.27855,15.91067,15.589720000000002,0.064734561
20.13005,18.36588,17.335079999999998,16.825960000000002,16.353279999999998,0.11442137600000002
20.33832,18.65023,17.77024,17.36775,17.085910000000002,0.10225814199999998
20.82754,18.78767,17.57272,17.09451,16.72634,0.17541809733333327
19.37241,17.621760000000005,16.76266,16.36346,16.06921,0.06888802043333334
20.67228,18.81269,17.567729999999994,17.073629999999998,16.71554,0.19100323533333327
18.90059,18.08895,17.74606,17.59742,17.491870000000002,0.0864012416666667
18.56591,17.34357,16.8953,16.59194,16.44441,0.048162070566666666
18.89064,17.59512,16.88976,16.52228,16.24305,0.10521073900000001
19.74187,17.963729999999995,17.07864,16.66175,16.33943,0.08553435116666673
19.58678,18.1562,17.52467,17.17975,16.94582,0.092043988
19.45568,17.84665,17.08792,16.698710000000002,16.43621,0.07015583474358973
20.94204,19.18756,17.70942,17.15439,16.68538,0.23416291666666667
18.95881,17.08734,16.20737,15.76325,15.443220000000002,0.07111575866666668
19.59875,17.83952,16.87986,16.378410000000002,15.98913,0.07040173599999998
19.17712,18.06049,17.497320000000002,17.13026,16.89425,0.09195254933333334
19.99676,17.97508,16.97474,16.53014,16.145429999999998,0.10310051733333334
18.73026,17.58725,17.1469,16.81542,16.6327,0.0729099668
18.87795,17.38308,16.61531,16.14276,15.77188,0.07748966266666665
21.62263,19.00489,17.72508,17.434420000000006,17.01591,0.18692482000000002
19.60987,17.82515,16.90492,16.440929999999998,16.13031,0.09357271333333332
19.86673,18.18567,17.417270000000002,17.05799,16.77261,0.0833809975
18.20461,16.59096,15.80656,15.42365,15.11246,0.059964162242857146
18.11684,16.56514,15.739670000000002,15.292370000000002,14.97511,0.060026029
20.129620000000006,18.44545,17.59198,17.09899,16.755129999999998,0.09148723133333336
19.8209,17.660510000000006,16.62154,16.18197,15.82472,0.11949719399999996
20.49701,18.75833,17.72961,17.2349,16.83434,0.14477058333333329
19.47341,17.46547,16.425910000000002,15.95952,15.57761,0.10286195409523811
19.49244,17.83323,16.89583,16.42598,16.086779999999994,0.1122534173333333
19.44953,17.82238,17.13371,16.70488,16.43259,0.06890462633333332
21.00306,19.01425,17.81685,17.32266,16.95301,0.17448164600000005
18.03148,16.12943,15.2968,14.90944,14.62648,0.05129699966666666
20.21787,18.21895,17.127760000000002,16.661929999999998,16.28446,0.13555106666666672
20.10389,18.5861,17.74353,17.285420000000002,17.04591,0.13376854866666668
20.67866,18.47757,17.459039999999998,16.92436,16.51691,0.12266226800000006
20.65176,18.72669,17.48505,16.9755,16.59025,0.18616415333333333
19.70535,18.239420000000006,17.40956,16.98088,16.69109,0.12881403533333338
19.61455,17.6572,16.64392,16.139979999999998,15.76595,0.10604105333333337
20.84309,18.97123,17.79445,17.32882,16.94656,0.15584032999999997
19.33108,17.56802,16.65471,16.21508,15.8469,0.08316744999999998
20.51689,18.79205,17.719929999999994,17.23084,16.82836,0.1546823846666667
20.90901,19.01517,17.7544,17.25346,16.90579,0.19778081666666672
20.1201,18.41474,17.56808,17.093770000000006,16.73224,0.1022763174
16.51495,14.68004,13.84068,13.41985,13.09006,0.025513479099999996
20.2442,18.54631,17.71285,17.32894,17.01848,0.10084523399999998
20.64693,18.85924,17.88806,17.32035,16.91065,0.12916519033333326
18.50924,17.32571,16.77444,16.433529999999998,16.19321,0.07630882179999998
20.687620000000006,18.69042,17.54831,17.0437,16.70315,0.15712351866666674
18.78617,17.70465,17.31079,17.112460000000002,16.92673,0.04590192949999999
20.98468,19.00677,17.678539999999995,17.14769,16.751260000000002,0.2076368699999999
19.18487,17.60098,16.72928,16.26665,15.89405,0.0997743351666667
20.4821,18.4145,17.23339,16.71624,16.32266,0.16292016666666662
19.35304,17.872510000000005,17.19807,16.83035,16.58211,0.07639151400000004
19.35561,18.20332,17.67729,17.36187,17.13304,0.082097989
19.75838,17.70854,16.63459,16.107870000000002,15.71609,0.13095765400000006
20.74209,18.72611,17.6865,17.21128,16.82924,0.13497059066666664
19.2217,18.06295,17.69578,17.46941,17.38278,0.056569502666666625
18.97236,17.89425,17.5362,17.27085,17.18093,0.06464357983333333
20.82133,18.85485,17.71341,17.27009,16.91239,0.15548180933333333
18.503120000000006,16.87881,15.94719,15.46375,15.13734,0.06084425400000001
19.33486,17.675420000000006,16.89369,16.48659,16.16619,0.08290132893333332
19.86141,18.63847,17.65233,17.23443,16.929370000000002,0.16800445400000005
17.255979999999994,15.34355,14.46744,14.04882,13.71744,0.04463496850000001
19.24054,17.35766,16.36876,15.90759,15.52483,0.10403678033333336
19.20624,17.44996,16.64347,16.22953,15.93859,0.06810334466666666
20.8754,18.79377,17.472579999999994,16.95316,16.62821,0.194910952
20.33391,18.64196,17.7054,17.31525,16.99311,0.10514436200000002
19.53719,18.061020000000006,17.3438,16.93732,16.59269,0.0930573373333333
19.21019,18.10165,17.5407,17.17918,16.99156,0.10062271533333336
20.66269,18.94913,17.293779999999998,16.694010000000002,16.30351,0.25722306399999995
19.30663,17.39883,16.53238,16.118170000000006,15.815920000000002,0.06228685893333335
21.45173,19.18763,18.01925,17.53858,17.11303,0.158577896
19.89418,18.33508,17.62676,17.259420000000002,17.027929999999998,0.09003262600000003
20.79109,18.97979,17.73234,17.2041,16.81429,0.17522462671428576
19.74969,17.771910000000005,16.77918,16.30558,15.94104,0.10767499399999997
18.6911,17.54543,17.121229999999994,16.8558,16.68102,0.06105073696666665
18.79316,16.811989999999998,15.866929999999998,15.39753,15.02125,0.07567838050000003
20.09533,18.49597,17.51418,17.07433,16.81813,0.14905807999999998
19.3199,18.1329,17.50376,17.08923,16.86252,0.10149446179999998
21.18181,18.94498,17.78862,17.245620000000002,16.88286,0.16279249000000004
20.05157,18.7542,17.91021,17.50514,17.19518,0.1658926
20.27347,18.76578,17.53854,16.976,16.56344,0.1802531832666667
19.54054,17.500989999999998,16.46423,16.00618,15.59555,0.094351621
20.90621,18.86424,17.644579999999994,17.09897,16.7734,0.1890616666666666
20.31271,18.18254,17.014570000000006,16.55144,16.1935,0.15864753
18.09078,16.64955,15.93659,15.53804,15.27883,0.06342124933333332
19.44355,18.09311,17.386029999999998,17.01045,16.76691,0.08613717899999995
20.58963,18.67502,17.75086,17.32862,16.99693,0.09791937499999998
21.11161,19.05379,17.63812,17.09649,16.71943,0.22808005000000006
20.59583,18.81058,17.74519,17.25911,16.89783,0.14320941766666664
19.38921,17.54233,16.666629999999998,16.17884,15.81613,0.06256524499999996
19.73282,18.19951,17.274729999999998,16.8008,16.45704,0.1350973650952381
20.24951,18.45148,17.53714,17.11854,16.807270000000006,0.09495984699999997
20.69504,18.72737,17.69453,17.22781,16.821579999999994,0.12931682066666667
19.21247,18.0579,17.4274,17.0599,16.84374,0.10504444000000003
19.10467,17.200229999999998,16.22186,15.813070000000002,15.47886,0.08280865999999998
20.23113,18.24438,17.270129999999998,16.82345,16.48525,0.10994182200000001
19.13215,17.18261,16.08934,15.63664,15.29217,0.10764500853333332
19.26184,17.837139999999994,17.04448,16.63,16.30685,0.1039709408333333
17.60112,15.96491,15.21676,14.81394,14.504920000000002,0.048673891999999996
21.61539,18.63251,17.57253,17.19344,16.6822,0.14133641
20.4831,18.40095,17.402479999999994,16.96787,16.579279999999994,0.10474932966666665
18.12814,16.82386,16.239810000000002,15.92712,15.71191,0.0556038675
20.22004,17.98894,16.83191,16.35079,15.98099,0.15586861000000002
18.72656,17.71161,17.312079999999998,16.90954,16.717589999999998,0.07814951269999998
20.20866,18.455070000000006,17.588829999999998,17.1657,16.825670000000002,0.08148148366666667
18.13133,16.66191,15.8558,15.45179,15.17294,0.06077758733333333
19.67124,17.744870000000006,16.81719,16.38809,15.999020000000002,0.08967977450000003
18.29859,16.84864,16.13811,15.74096,15.49594,0.0725763426
20.64154,18.76593,17.73578,17.30084,16.900879999999994,0.13027397499999996
19.08208,17.154729999999994,16.19555,15.77251,15.38393,0.08285579583333336
18.2288,16.21622,15.37125,14.92138,14.64013,0.06124794999999999
19.23742,18.011129999999994,17.3642,17.04022,16.77838,0.1067307574
21.22445,19.38367,17.88881,17.29564,16.90961,0.22318403333333336
19.62646,17.61381,16.677970000000002,16.23292,15.88153,0.09693039866666668
20.15331,18.40655,17.3315,16.86148,16.470879999999998,0.14210639066666667
20.78348,18.4699,17.53783,17.0954,16.75538,0.111044363
20.17275,18.11537,17.123829999999998,16.60835,16.238310000000002,0.11127575399999999
21.3475,19.09864,17.664089999999995,17.11151,16.749229999999994,0.24163588433333338
19.83477,18.4947,17.8593,17.42634,17.206879999999998,0.07818059466666667
20.36696,18.35656,17.323729999999998,16.781979999999994,16.325129999999998,0.1326594131428571
19.44364,17.95182,17.07378,16.64507,16.299329999999998,0.11817792800000002
19.18405,17.8499,17.14347,16.74406,16.45508,0.10718443600000002
19.47017,18.04218,17.27636,16.8149,16.51276,0.12706555942857148
18.54651,16.997529999999998,16.27993,15.82317,15.484470000000002,0.06687779933333335
20.38617,18.50086,17.57922,17.117079999999998,16.74595,0.102766548
19.78613,18.47175,17.88079,17.54472,17.3,0.07209774433333334
18.40531,16.775560000000002,15.927029999999998,15.45534,15.14688,0.06417992966666666
18.33653,16.95434,16.41395,16.11969,16.04341,0.03904238826666668
19.80088,18.61055,17.86669,17.49586,17.21856,0.14778288400000003
21.15633,19.09205,17.61893,17.06796,16.69206,0.24056227166666666
18.75274,17.107770000000002,16.23997,15.74715,15.40306,0.08446254799999998
20.00411,18.25054,17.06931,16.58034,16.24493,0.168490343
19.45155,17.84165,17.0104,16.53152,16.182679999999998,0.095978052
21.02952,18.54383,17.53201,17.031010000000002,16.71414,0.11923253966666668
19.98962,18.23887,17.38469,16.921770000000002,16.61797,0.0969641825
16.14821,14.73162,14.03915,13.64454,13.35743,0.023647103000000006
20.05365,18.76928,17.81855,17.34405,17.02166,0.18635707399999998
20.4445,18.81604,17.56975,17.085720000000002,16.7152,0.198773918
19.79795,17.63674,16.84161,16.395870000000002,15.99151,0.07843528893333335
19.96164,18.05044,17.11124,16.58209,16.1591,0.11694700133333334
20.06374,18.64052,17.413339999999998,16.87419,16.47233,0.19179836733333336
19.9316,18.55849,17.74009,17.29672,16.97792,0.118862493
17.32599,15.29915,14.30365,13.83097,13.47261,0.04670566183333335
20.65943,18.72459,17.7465,17.32474,16.958820000000006,0.10636835373333332
19.94506,18.11416,16.97038,16.40474,15.97829,0.16202669466666675
20.63491,19.32363,18.06351,17.49275,17.10492,0.16668997933333338
20.21834,18.66197,17.537129999999998,16.99674,16.632279999999998,0.19115462826666665
20.39535,19.0323,17.89227,17.34058,17.04649,0.17970548400000003
20.71988,18.62913,17.4836,17.01435,16.61664,0.15504145142857145
18.49733,17.34534,16.98665,16.75275,16.70508,0.03970527423333334
18.64693,17.28504,16.66968,16.28589,16.03115,0.07769091999999996
23.1965,21.39062,20.04524,20.23146,19.06655,0.16503590000000007
20.84892,18.76967,17.75477,17.3158,16.978289999999998,0.12472392666666662
18.63983,17.71,17.26501,16.96116,16.81841,0.06558495239999997
18.87643,17.14368,16.26578,15.85624,15.558279999999998,0.07504950066666667
19.0224,17.11465,16.205170000000006,15.80875,15.4927,0.06888759466666668
20.30431,18.52069,17.58064,17.1321,16.86557,0.10914938166666666
20.40558,18.68103,17.85511,17.52175,17.237370000000002,0.08809614199999995
17.9757,16.24251,15.45194,15.05948,14.76495,0.05601721483333335
18.03094,16.823970000000006,16.34461,16.09453,15.91385,0.040388155733333334
18.54556,17.00999,16.29244,15.911220000000002,15.604220000000002,0.06933239866666668
19.56141,17.706889999999994,16.89859,16.5445,16.27681,0.06802695366666663
19.79897,18.1448,17.276970000000002,16.773629999999994,16.42785,0.09405251066666662
16.959570000000006,15.59975,15.16637,14.95283,14.898320000000002,0.036906785399999996
20.81922,18.9328,17.490170000000006,16.93644,16.63351,0.2271646156666667
20.08367,18.30402,17.4339,17.056079999999998,16.76944,0.1098183413333333
19.28784,18.32993,17.84328,17.48551,17.371660000000002,0.10671257033333333
17.521060000000002,15.94459,15.26176,14.897470000000002,14.69496,0.042065329666666686
18.62055,17.29226,16.64891,16.28254,16.05217,0.078998668
19.44486,17.9895,17.57068,17.30575,17.224239999999998,0.06005670649999999
19.56524,18.43922,17.57266,17.12611,16.87908,0.17780098066666664
18.889470000000006,17.493170000000006,16.92829,16.64268,16.46235,0.06166627750000002
17.74994,16.69774,16.422710000000002,16.2733,16.17761,0.04068167753333335
19.45495,17.6763,16.822110000000002,16.4195,16.09468,0.0705330792666667
18.59995,16.71636,15.79391,15.33639,14.99861,0.07885773199999999
20.30728,18.61515,17.58517,17.1291,16.84978,0.14510533904761908
19.58812,18.41308,17.6232,17.17847,16.815179999999998,0.18125746000000006
19.81025,18.51438,17.48198,16.93831,16.56666,0.16669924666666663
19.03199,17.83894,17.259420000000002,16.97039,16.7194,0.07514904733333334
20.87846,18.92733,17.60889,17.099339999999998,16.6757,0.2000091433333333
18.98323,17.82311,17.38573,17.113570000000006,16.88637,0.06586293453333332
18.93294,17.76008,17.04174,16.6246,16.38229,0.10891562
20.21673,18.33681,17.315,16.84305,16.48724,0.1138667560952381
19.27044,17.992910000000006,17.226679999999998,16.844160000000002,16.56261,0.1219312243333333
21.18684,19.10738,17.66902,17.1236,16.73386,0.2363462060000001
21.25741,18.89953,17.52005,16.98937,16.633,0.20739651409523813
18.92937,17.69761,16.97327,16.60975,16.3396,0.08579534316666666
19.64424,17.504170000000002,16.32442,15.853320000000002,15.47606,0.139026268
19.69683,18.06341,17.23392,16.761570000000006,16.4658,0.09714400466666664
21.09125,18.80035,17.60527,17.14198,16.802529999999994,0.16748573999999994
19.59484,18.22985,17.434,17.04627,16.78148,0.11842718999999997
19.04386,17.01526,16.06948,15.6316,15.32944,0.08619645826666664
17.77188,16.62769,16.19355,15.91112,15.71404,0.04386917786666667
20.89109,18.46967,17.20872,16.72569,16.34681,0.18102564000000004
20.39461,18.43513,17.52825,17.12142,16.790789999999998,0.09710023133333336
20.70038,18.71223,17.71856,17.29936,16.98323,0.11263996200000002
18.62149,17.32956,16.7822,16.45177,16.22465,0.09292260733333331
18.94757,17.68773,17.12999,16.86047,16.7183,0.0654620748333333
18.87298,17.69631,17.28562,17.02832,16.87172,0.052145962999999976
19.1883,18.1137,17.83437,17.66224,17.74471,0.05010798733333337
18.28932,16.87189,16.17304,15.79471,15.55693,0.06638633593333333
19.30176,18.10175,17.586679999999998,17.29743,17.1849,0.06919697916666666
20.31883,18.20013,17.18131,16.77318,16.40108,0.11474123200000003
18.54414,17.65321,17.45348,17.252470000000002,17.15438,0.04529175799999999
19.25714,17.797179999999994,16.97061,16.545289999999998,16.31515,0.11139011133333332
17.93786,16.54554,15.86971,15.442479999999998,15.18949,0.05484400633333334
20.31328,18.14727,16.85572,16.36182,16.01529,0.17132191499999994
19.68423,17.93233,17.10566,16.73836,16.44258,0.058706448333333335
19.2135,17.44519,16.63916,16.267120000000002,15.9764,0.06707171399999999
20.74471,18.87519,17.67221,17.18071,16.847620000000006,0.1823636016666667
19.66988,18.46437,17.726589999999995,17.35257,17.127010000000002,0.139152555
19.26262,17.81735,16.94689,16.51649,16.167479999999998,0.10737088100000003
19.62844,17.70895,16.9435,16.536360000000002,16.262610000000002,0.06490491266666663
19.14834,18.06492,17.58352,17.25115,17.076420000000002,0.10077785200000003
18.98965,17.75999,17.18652,16.84929,16.64335,0.09150235133333334
19.88384,18.12225,17.1709,16.71486,16.34808,0.10760081090476187
20.03204,18.56422,17.850920000000006,17.42075,17.227120000000006,0.09298586949999998
20.67753,18.95808,17.80435,17.24428,16.88435,0.15802194600000008
20.3545,18.78267,17.84941,17.4282,17.05089,0.15718187066666672
17.9085,16.50038,15.76931,15.37518,15.07956,0.044451878666666673
20.07043,18.1584,17.153660000000002,16.710379999999994,16.42521,0.11414203400000002
19.18534,18.02554,17.57249,17.29786,17.128989999999998,0.07109210066666667
19.60143,17.88897,17.008129999999998,16.577379999999998,16.27159,0.09128958099999998
19.6242,17.84921,16.858810000000002,16.35353,15.989120000000002,0.09559852466666666
20.08873,18.17356,17.10824,16.65778,16.2729,0.13095991666666668
19.97801,18.3807,17.76386,17.38102,17.2121,0.08550394200000001
20.04839,18.50443,17.692610000000005,17.31174,17.06837,0.127227894
18.75845,16.681639999999998,15.71146,15.25035,14.9102,0.07720998299999995
20.18856,18.79291,17.80505,17.351570000000002,17.05105,0.18343049933333336
20.46871,18.69309,17.69205,17.2954,16.98571,0.1314562996666667
19.28599,18.12194,17.48844,17.07589,16.803829999999998,0.1189489488
17.57317,16.10772,15.54476,15.21338,15.02131,0.04172316686666668
18.24963,17.119,16.474320000000002,16.06476,15.78827,0.08171784380000002
20.36086,18.25844,17.10503,16.60705,16.22079,0.15608364466666674
20.09726,18.53762,17.88025,17.5566,17.36086,0.09631389399999998
19.46126,17.583879999999994,16.686970000000002,16.25038,15.92508,0.07842255736666666
19.67218,18.46485,17.81559,17.3854,17.11184,0.128529474
19.71222,18.33545,17.61478,17.2173,16.88485,0.119810296
19.79828,18.47026,17.758020000000005,17.32846,17.05621,0.10597181699999997
20.47503,18.57915,17.35504,16.88778,16.56071,0.16600905066666663
18.66146,17.47565,16.843329999999998,16.44699,16.24354,0.0872507411666667
20.08722,18.43863,17.52299,17.03347,16.6548,0.145337598
20.56381,18.40769,17.27082,16.81345,16.457420000000006,0.15316462333333328
20.39381,18.7143,17.63628,17.12491,16.76461,0.16053369199999998
19.40395,18.18443,17.55559,17.21634,16.999979999999994,0.10273511533333336
20.28305,18.59871,17.67096,17.24376,17.00937,0.13173497533333328
20.83974,18.7115,17.52459,17.05858,16.70082,0.1659611353333334
20.10986,18.08622,17.01829,16.556079999999998,16.20982,0.13476954966666665
20.47673,18.941,17.732779999999995,17.2452,16.902060000000002,0.17200071466666667
20.92816,18.8785,17.62953,17.155170000000002,16.83868,0.19212431766666666
19.41644,18.27863,17.70307,17.28959,17.111639999999998,0.11584839066666662
19.82318,18.25813,17.32682,16.88,16.557479999999998,0.12517767133333332
18.98452,17.666970000000006,17.029529999999998,16.67021,16.415429999999994,0.08397982339999999
19.19182,17.70741,16.90183,16.511589999999998,16.188860000000002,0.09772093970000001
19.57121,17.73803,16.72488,16.28186,15.96036,0.12305548533333331
19.62037,17.819470000000006,16.81704,16.325110000000002,15.97328,0.12031416
20.46109,18.32956,17.28514,16.7929,16.38782,0.12330267366666665
17.97379,15.98768,15.100929999999998,14.698670000000002,14.38552,0.05516116933333335
20.65982,18.48889,17.37795,16.95252,16.67057,0.15126974
20.45424,18.62276,17.62848,17.16425,16.82414,0.12346680099999995
19.4263,18.34337,17.68844,17.27519,17.097939999999998,0.13362264799999993
18.71805,17.24073,16.57443,16.20755,15.944770000000002,0.08378999193333332
19.65734,18.042,17.18496,16.7773,16.45486,0.10042980233333329
20.61372,18.58047,17.56387,17.1206,16.77075,0.12090349200000002
18.41749,16.55471,15.73954,15.34165,15.039,0.051735401142857136
20.67118,18.65786,17.3735,16.88021,16.48836,0.19414029666666668
18.69707,17.20104,16.3674,15.96966,15.649170000000002,0.08418848873333333
19.792720000000006,17.80754,16.77736,16.33507,15.9444,0.10870247766666666
19.75397,17.647679999999994,16.69906,16.215329999999998,15.82509,0.10317740400000001
19.32759,17.281470000000002,16.38131,15.95881,15.60616,0.07582203400000004
20.01177,18.75682,17.68905,17.31479,16.95441,0.20432864933333333
20.89591,18.63808,17.42472,16.97384,16.67846,0.16746215500000003
19.69047,18.39518,17.71675,17.23861,16.97608,0.11000878400000003
19.81695,17.88786,17.00639,16.59289,16.28282,0.06820387566666666
20.93888,18.7026,17.642039999999994,17.32273,16.83641,0.11992226199999999
20.82401,18.69303,17.58344,17.120639999999998,16.79,0.14821780466666673
21.21574,18.60432,17.19675,16.66496,16.333679999999998,0.19963238000000005
20.32637,18.38432,17.45436,17.034860000000002,16.742729999999998,0.09256471899999996
20.9356,18.83142,17.49781,16.948420000000002,16.6068,0.205293438
18.97869,17.14655,16.35993,15.96905,15.64163,0.06288649000000003
18.52272,16.82884,16.111539999999998,15.75299,15.48949,0.05990572933333332
20.65758,18.50349,17.21248,16.71104,16.34765,0.18207831700000005
19.7493,18.25449,17.474829999999994,17.08175,16.751379999999994,0.10742100133333332
18.34229,17.15972,16.64058,16.30881,16.14249,0.050584236600000006
19.82375,17.90935,16.85066,16.35996,16.06167,0.12491493533333338
18.68338,17.158479999999994,16.32613,15.90244,15.59429,0.08514811236666665
20.21097,18.79415,17.92213,17.43883,17.07574,0.15818279999999996
20.31452,18.34999,17.25713,16.77682,16.429560000000002,0.14523660647619047
17.36385,16.223860000000002,15.73074,15.47031,15.29827,0.03561204900000001
20.24525,18.58239,17.42853,16.93769,16.66248,0.16324080800000002
18.80273,16.758770000000002,15.76378,15.33763,14.96595,0.08631360750000003
18.65571,16.9315,16.122220000000002,15.74337,15.4689,0.05210033333333335
19.42779,17.84766,16.94659,16.50694,16.19605,0.11983594133333327
16.89537,15.2407,14.49528,14.10611,13.79491,0.025266179666666666
20.28813,18.56802,17.489,17.00606,16.66165,0.15244089933333332
19.30415,17.52444,16.66241,16.273320000000002,15.972,0.057145296380952386
20.71089,18.75646,17.61351,17.13736,16.78664,0.16563952114285707
19.08695,17.89131,17.3849,17.037860000000002,16.83217,0.07934580266666667
19.59588,17.99619,17.23265,16.77358,16.4788,0.08855041300000002
20.64426,18.66106,17.63879,17.19452,16.84447,0.13035278133333328
19.1485,18.02623,17.330270000000002,16.97448,16.7255,0.13602972199999996
18.77582,17.16199,16.30958,15.9181,15.58755,0.08825588600000002
19.32965,18.02258,17.25988,16.86717,16.54741,0.1311635456666666
19.06915,17.56012,16.749470000000002,16.32072,15.978270000000002,0.09459028600000002
18.53848,17.55149,17.22215,16.99341,16.91883,0.04268058866666666
20.98103,18.56503,17.43522,17.02024,16.73907,0.14840621599999995
19.61958,18.18095,17.351129999999998,16.939529999999998,16.69633,0.12174135666666669
19.86194,18.28669,17.35775,16.87781,16.50029,0.11517173999999997
19.38681,17.78656,16.99213,16.54245,16.21423,0.09191411440000001
18.87305,17.63607,17.131220000000006,16.81394,16.6392,0.05984716399999999
20.94652,18.82417,17.61409,17.136329999999994,16.76513,0.16974713133333338
20.78914,18.57717,17.45083,16.97484,16.582929999999998,0.14851168133333337
